Unnamed: 0,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
0,llb11,600,1,not-cleaned,0.9809177806211188
1,llb11,600,1,semi-automated-cleaning,0.5900497236509289
2,llb11,600,1,manually-cleaned,0.0471639837772725
3,llb11,600,2,not-cleaned,0.957434065882506
4,llb11,600,2,semi-automated-cleaning,0.5703179416087126
5,llb11,600,2,manually-cleaned,0.0387090682847157
6,llb11,600,3,not-cleaned,0.9961754965550136
7,llb11,600,3,semi-automated-cleaning,0.6082631494510352
8,llb11,600,3,manually-cleaned,0.044583969386263
9,llb11,600,4,not-cleaned,1.0299039836745991
10,llb11,600,4,semi-automated-cleaning,0.6273392990583687
11,llb11,600,4,manually-cleaned,0.0402040275105397
12,llb11,600,5,not-cleaned,1.015675946838063
13,llb11,600,5,semi-automated-cleaning,0.6144171140209074
14,llb11,600,5,manually-cleaned,0.0341613826595827
15,llb11,600,6,not-cleaned,0.9915498489523628
16,llb11,600,6,semi-automated-cleaning,0.6047605540582738
17,llb11,600,6,manually-cleaned,0.0351488303354519
18,llb11,600,7,not-cleaned,0.9674002952686892
19,llb11,600,7,semi-automated-cleaning,0.5745952812951247
20,llb11,600,7,manually-cleaned,0.0345881385556447
21,llb11,420,1,not-cleaned,0.9882740783938004
22,llb11,420,1,semi-automated-cleaning,0.5993987668106004
23,llb11,420,1,manually-cleaned,0.078435113826736
24,llb11,420,2,not-cleaned,0.9964721190280738
25,llb11,420,2,semi-automated-cleaning,0.6099754429232991
26,llb11,420,2,manually-cleaned,0.0702453947196184
27,llb11,420,3,not-cleaned,1.0072328131405912
28,llb11,420,3,semi-automated-cleaning,0.6171996801303115
29,llb11,420,3,manually-cleaned,0.0385617551506928
30,llb11,420,4,not-cleaned,0.9880204218539724
31,llb11,420,4,semi-automated-cleaning,0.600728007128288
32,llb11,420,4,manually-cleaned,0.0580984428486687
33,llb11,420,5,not-cleaned,1.0020066490673158
34,llb11,420,5,semi-automated-cleaning,0.6148717078689692
35,llb11,420,5,manually-cleaned,0.0538313817195495
36,llb11,420,6,not-cleaned,0.9907372241684308
37,llb11,420,6,semi-automated-cleaning,0.6017637011009939
38,llb11,420,6,manually-cleaned,0.0499552175208072
39,llb11,420,7,not-cleaned,1.0419572951944185
40,llb11,420,7,semi-automated-cleaning,0.638164825818775
41,llb11,420,7,manually-cleaned,0.0461224579764132
42,llb11,240,1,not-cleaned,1.0345626489952018
43,llb11,240,1,semi-automated-cleaning,0.6268406622168399
44,llb11,240,1,manually-cleaned,0.0436780468721204
45,llb11,240,2,not-cleaned,1.0844959900619286
46,llb11,240,2,semi-automated-cleaning,0.6932001355029258
47,llb11,240,2,manually-cleaned,0.0585032764624538
